Date,Bullish,Neutral,Bearish
9/17/98,0.172413793,0.129032258,-0.225
9/24/98,0,0.085714286,-0.096774194
10/1/98,-0.058823529,-0.078947368,0.178571429
10/8/98,-0.21875,0.228571429,-0.03030303
10/15/98,0,-0.209302326,0.28125
10/22/98,0.28,0.029411765,-0.195121951
10/29/98,0.34375,0.028571429,-0.363636364
11/5/98,-0.11627907,0.166666667,-0.047619048
11/12/98,0.315789474,-0.142857143,-0.3
11/19/98,-0.2,0.166666667,0.285714286
11/25/98,0.2,-0.166666667,-0.055555556
12/3/98,0.020833333,-0.142857143,0.235294118
12/10/98,-0.102040816,0,0.238095238
12/17/98,-0.068181818,0.133333333,-0.038461538
12/23/98,-0.170731707,0,0.28
12/31/98,0.205882353,0.088235294,-0.3125
1/7/99,-0.073170732,0.054054054,0.045454545
1/14/99,0.342105263,-0.282051282,-0.086956522
1/21/99,0.098039216,-0.142857143,-0.047619048
1/28/99,-0.160714286,0.375,0
2/4/99,0.021276596,0.151515152,-0.3
2/11/99,0,-0.078947368,0.214285714
2/18/99,-0.229166667,0.114285714,0.411764706
2/25/99,0,0,0
3/4/99,-0.027027027,0.153846154,-0.208333333
3/11/99,0.027777778,-0.066666667,0.105263158
3/18/99,0.297297297,-0.261904762,0
3/25/99,-0.208333333,0.064516129,0.380952381
4/1/99,0.052631579,0.060606061,-0.137931034
4/8/99,-0.1,0.085714286,0.04
4/15/99,0.138888889,-0.184210526,0.076923077
4/22/99,-0.073170732,0.032258065,0.071428571
4/29/99,0.078947368,0,-0.1
5/6/99,0.317073171,0,-0.481481481
5/13/99,-0.203703704,-0.03125,0.857142857
5/20/99,0,0,0
5/27/99,-0.11627907,0.35483871,-0.230769231
6/3/99,-0.157894737,-0.142857143,0.6
6/10/99,0,0.111111111,-0.125
6/17/99,0.1875,-0.125,-0.035714286
6/24/99,-0.210526316,0.114285714,0.148148148
7/1/99,0.166666667,-0.025641026,-0.129032258
7/8/99,0.228571429,-0.052631579,-0.222222222
7/15/99,0.255813953,-0.222222222,-0.142857143
7/22/99,0.018518519,-0.178571429,0.222222222
7/29/99,-0.236363636,0.652173913,-0.090909091
8/5/99,-0.285714286,0.210526316,0.2
8/12/99,0,-0.130434783,0.25
8/19/99,0.033333333,0.15,-0.233333333
8/26/99,0.129032258,-0.130434783,0.086956522
9/2/99,0.257142857,-0.05,-0.28
9/9/99,-0.159090909,0,0.388888889
9/16/99,-0.027027027,0.131578947,-0.16
9/23/99,0,-0.162790698,0.333333333
9/30/99,-0.027777778,0.166666667,-0.178571429
10/7/99,-0.028571429,-0.095238095,0.217391304
10/14/99,0.235294118,0.026315789,-0.321428571
10/21/99,-0.095238095,-0.051282051,0.315789474
10/28/99,0,0.027027027,-0.04
11/4/99,0.131578947,-0.078947368,-0.083333333
11/11/99,0.11627907,-0.257142857,0.181818182
11/18/99,-0.041666667,0.230769231,-0.153846154
11/24/99,0.195652174,-0.125,-0.227272727
12/2/99,0.127272727,-0.107142857,-0.235294118
12/9/99,0,0.08,-0.153846154
12/16/99,-0.129032258,-0.037037037,0.818181818
12/23/99,-0.037037037,0.192307692,-0.15
12/30/99,0.153846154,-0.193548387,-0.117647059
1/6/00,0.25,-0.5336,-0.111333333
1/13/00,-0.209866667,0.905660377,0.389347337
1/20/00,-0.035774553,0.125112511,-0.035637149
1/27/00,-0.06020301,0.0372,0.140537514
2/3/00,-0.048230912,-0.057462399,0.199803633
2/10/00,-0.180982195,0.23690671,0.14198036
2/17/00,-0.348542762,0.603704929,-0.131494088
2/24/00,0.517418409,-0.43089934,0.280115512
3/2/00,-0.113823103,0.449800652,-0.248146955
3/8/00,0.590673575,-0.375,-0.285469353
3/16/00,-0.14280816,-0.0668,0.599880024
3/23/00,0.3142,-0.387483926,-0.250093738
3/30/00,-0.408157054,-0.22253324,1.5
4/6/00,0.178452044,2,-0.5834
4/13/00,0.131355008,-0.444344434,0.422467595
4/20/00,0.229122469,-0.258639309,-0.238947013
4/27/00,-0.038286521,0.761835397,-0.356097561
5/4/00,-0.432533855,0.257957834,1.395316804
5/11/00,-0.130822312,0.452185343,-0.264519839
5/18/00,0.167383394,-0.46752659,0.609851446
5/25/00,-0.010484557,0.214194645,-0.113404565
6/1/00,0.193298969,-0.270913546,0.027115859
6/8/00,0.476841853,-0.261641863,-0.384533333
6/15/00,-0.289080273,1.438231469,-0.187608319
6/22/00,-0.3904,-0.1112,1.133333333
7/6/00,1.103487064,-0.158415842,-0.60375
7/13/00,0.158645276,-0.465240642,0.261829653
7/20/00,0.025692308,0.422,-0.4
7/27/00,-0.357132143,0.741209564,0.666666667
8/3/00,-0.036397573,-0.063543349,0.1955
8/10/00,0.309927361,-0.010063255,-0.519866165
8/17/00,0.097597043,-0.364507697,0.633275261
8/23/00,-0.028460761,-0.121115174,0.230933333
8/31/00,-0.031374588,0.37649506,-0.235268631
9/7/00,0.118468146,0.102002267,-0.528045326
9/14/00,-0.34112,0.209804594,1.824729892
9/21/00,0.062408936,0.062623973,-0.203144921
9/28/00,0.218971429,0.066666667,-0.644266667
10/5/00,-0.213575848,-0.1935,2.869565217
10/12/00,-0.011444921,-0.168319901,0.228593568
10/19/00,0.179208876,-0.005963474,-0.229265216
10/26/00,0.311106566,-0.32695913,-0.265548282
11/2/00,-0.194851794,0.437883008,0.257938719
11/9/00,0.217981011,0.106935296,-0.620460585
11/16/00,-0.270919504,0.312565628,0.945157526
11/23/00,-0.203360244,-0.280533333,1.190161968
11/30/00,0.654889071,-0.150481838,-0.543412764
12/7/00,-0.221118835,-0.315445026,1.234553089
12/14/00,0.266893328,-0.509878904,-0.122416107
12/21/00,-0.478195236,1.312093628,0.563475069
12/28/00,0.285760206,0.57480315,-0.373899433
1/4/01,0.06475,0.190357143,-0.2478125
1/11/01,-0.161540268,-0.357035704,0.780639801
1/18/01,0.024642957,0.820811946,-0.430937937
1/25/01,0.345449576,-0.369041517,0.072160722
2/1/01,0.015640869,0.249796913,-0.264627151
2/8/01,0.1112,-0.025024374,-0.249089964
2/15/01,-0.452303816,0.594333333,0.505540166
2/22/01,-0.135064081,-0.266360025,0.775528979
3/1/01,0.745820669,-0.422342548,-0.124870466
3/8/01,-0.31164309,0.812037494,-0.063647128
3/15/01,-0.022763199,-0.108902804,0.149541574
3/22/01,-0.101261728,-0.236174763,0.298679868
3/29/01,0.340892729,0.4116,-0.418678526
4/5/01,-0.056644295,-0.259563616,0.41129326
4/12/01,-0.137734775,0.101798699,0.056014455
4/19/01,0.443894389,-0.131642932,-0.236128086
4/26/01,0.064,-0.1036,-0.00704
5/3/01,0.36433942,-0.336456939,-0.303254915
5/10/01,-0.160289718,0.942837929,-0.177613321
5/17/01,-0.02943934,0.017999308,0.058492688
5/24/01,0.195904173,-0.27133628,-0.11424017
5/31/01,-0.202746365,0.030331311,0.713857229
6/7/01,-0.137791287,0.445199275,-0.10640532
6/14/01,-0.282961222,0.487308054,-0.137093615
6/21/01,0.092428712,-0.087020649,0.05901044
6/28/01,-0.088508851,-0.152780983,0.41063009
7/5/01,0.341013825,0.109779352,-0.437253115
7/12/01,-0.379725086,-0.055964654,0.957883369
7/19/01,0.978630787,-0.095683827,-0.580253723
7/26/01,-0.4096,-0.069005175,1.503285151
8/2/01,0.231707317,-0.157813465,-0.045669291
8/9/01,-0.039053905,0.369636964,-0.23789879
8/16/01,0.013737836,-0.274966533,0.353302057
8/23/01,-0.026538679,0.273264402,-0.172533333
8/30/01,-0.088457077,0.325696056,-0.263293587
9/6/01,-0.034680242,-0.213301247,0.474628171
9/13/01,-0.120962426,0.01974416,0.087807772
9/20/01,0.165354331,-0.336787565,0.215980365
9/27/01,0.644465894,0.096628289,-0.501681991
10/4/01,0.002152221,-0.268466442,0.317281728
10/11/01,-0.075165951,0.25884162,-0.040997608
10/18/01,0.278446274,-0.254478827,-0.247239045
10/25/01,-0.077278732,0.44565811,-0.164694747
11/1/01,-0.373657838,0.19644881,0.888385269
11/8/01,-0.010857143,-0.271234607,0.269426943
11/15/01,0.312824957,-0.08102253,-0.212242969
11/22/01,0.283388339,-0.214049976,-0.249924992
11/29/01,0.188582205,-0.359928014,-0.2
12/6/01,-0.146401269,0.530459231,0.2245
12/13/01,0.037512673,0.503980404,-0.426704777
12/20/01,-0.145602606,-0.13232899,0.868233618
12/27/01,0.099695006,-0.278273111,0.026305757
1/3/02,-0.114057896,0.589076723,-0.092124814
1/10/02,0.072001565,-0.04705401,-0.103109656
1/17/02,-0.460668005,0.756547875,0.348083942
1/24/02,0.17394247,-0.152041066,0.035871404
1/31/02,0.310175843,-0.082732776,-0.257432212
2/7/02,-0.174917492,0.243871779,0.008798944
2/14/02,0.204266667,-0.021980798,-0.296554732
2/21/02,-0.19486271,-0.013691553,0.577805332
2/28/02,0.222222222,-0.078313253,-0.199607073
3/7/02,0.200045005,-0.115942029,-0.236622484
3/14/02,0.058503656,-0.066859531,-0.066237942
3/21/02,-0.05704163,0.222183948,-0.222451791
3/28/02,-0.038887845,-0.27903044,1.060230292
4/4/02,-0.208756841,0.535965598,-0.129836629
4/11/02,-0.303112648,-0.021124968,0.64673913
4/18/02,0.425026586,-0.048621945,-0.304830483
4/25/02,-0.087810945,0.093194862,0.006905481
5/2/02,-0.262885192,-0.009,0.428632662
5/9/02,0.119496855,-0.269677094,0.223822382
5/16/02,0.215796431,0.205872193,-0.306202501
5/23/02,-0.288121772,-0.045259238,0.430388693
5/29/02,0.079037801,-0.054305431,-0.006422925
6/6/02,0.16029724,-0.115799492,-0.021879662
6/13/02,-0.02958219,0.239684248,-0.144890696
6/20/02,0.436517913,-0.173082489,-0.235731272
6/27/02,-0.322467731,-0.19460973,0.789964994
7/3/02,-0.142395867,0.154280748,0.018687527
7/11/02,0.319653614,-0.146084337,-0.098336177
7/18/02,-0.2510699,-0.118165785,0.271587414
7/25/02,0.063238095,0.163,-0.091348837
8/1/02,0.225725546,0.470765262,-0.353398853
8/8/02,0.102016954,-0.329143525,0.245725142
8/15/02,0.006100796,-0.098474946,0.051855618
8/22/02,0.153440548,-0.194296762,-0.043499275
8/29/02,0.142857143,0.25794841,-0.266548762
9/5/02,-0.3704,-0.116833572,0.722356183
9/12/02,0.218551461,0.331533477,-0.2602
9/19/02,-0.119395203,-0.068532036,0.168964585
9/26/02,-0.274422735,0.23770135,0.088344126
10/3/02,0.436556508,-0.40555751,0.017637059
10/10/02,-0.180630503,-0.032544379,0.144497807
10/17/02,0.368110919,0.287461774,-0.279875935
10/24/02,0.129465417,0.0304038,-0.145426907
10/31/02,0.154553611,-0.050714615,-0.171657278
11/7/02,-0.028560326,0.150072851,-0.057981389
11/14/02,-0.027,-0.201013514,0.232142857
11/21/02,0.039260021,0.484672304,-0.341658958
11/28/02,0.009889241,-0.394090424,0.494613583
12/5/02,0.036819428,0.727967098,-0.446881855
12/12/02,-0.218360408,0.172390343,0.367705382
12/19/02,0.035766071,-0.21287703,0.242750621
12/26/02,-0.066728885,0.031687546,0.066666667
1/2/03,-0.18925,0.061785714,0.1825
1/9/03,0.174838113,-0.359233098,0.132663848
1/16/03,-0.234383202,1.187401575,-0.319412039
1/23/03,-0.142955091,-0.23638109,0.480287967
1/30/03,0.0212,-0.164047769,0.1086151
2/6/03,-0.104582844,0.933458647,-0.462920409
2/13/03,-0.041994751,-0.222243827,0.481913652
2/20/03,-0.038812785,-0.47375,0.519422572
2/27/03,0.236104513,0.274584323,-0.18552427
3/6/03,0.28093774,0.016399553,-0.164581124
3/13/03,0.02880288,-0.475980931,0.305661335
3/20/03,0.249927092,0.33310007,-0.259187245
3/27/03,-0.080261316,0.46351706,-0.141994751
4/3/03,-0.179350583,0.054878049,0.16977669
4/10/03,0.188871716,0.046242775,-0.195345188
4/17/03,0.203848154,-0.277868053,0.023074423
4/24/03,0.360691145,-0.189918992,-0.396442186
5/1/03,-0.229047619,0.428333333,0.353157895
5/8/03,0.087090797,0.120186698,-0.284325165
5/15/03,0.189204545,-0.273263889,-0.115217391
5/22/03,-0.387482083,0.240324892,1.185503686
5/29/03,0.634425377,-0.119414484,-0.598369871
6/5/03,-0.172764874,0.25984252,0.343596921
6/12/03,-0.038461538,-0.276736111,0.519270833
6/19/03,0.1282,-0.630820931,0.23071649
6/26/03,0.266264847,1.600780234,-0.761281337
7/3/03,-0.42349153,0.1765,3.117852975
7/10/03,0.050024284,0.091372716,-0.119297251
7/17/03,0.185476411,-0.214563863,-0.080759331
7/24/03,0.014436208,-0.140803173,0.073503675
7/31/03,-0.008846154,0.864396999,-0.473426801
8/7/03,-0.118160652,-0.316620241,1.010526316
8/14/03,0.112431243,0.170289855,-0.273175239
8/21/03,0.245253165,-0.283281734,-0.215254237
8/28/03,-0.099428208,0.113390929,0.22462203
9/4/03,0.098765432,0.033462658,-0.277336861
9/11/03,-0.066773676,0.145940873,0.064063453
9/18/03,0.079291366,-0.277231777,0.124426606
9/25/03,-0.087171315,0.155240793,0.138704742
10/2/03,-0.127094972,0.051005395,0.279444693
10/9/03,0.1516,-0.104526365,-0.186909345
10/16/03,0.04793331,0.347576863,-0.406371072
10/23/03,-0.125290023,0.181747873,0.208846991
10/30/03,0.09530125,-0.232984293,0.124775045
11/6/03,-0.00397855,0.098976109,-0.110933333
11/13/03,-0.073810351,0.250776398,-0.133773245
11/20/03,-0.001875117,-0.198944755,0.452216066
11/27/03,0.13432275,-0.268888028,-0.010491178
12/4/03,0.148890361,-0.140434552,-0.305542169
12/11/03,-0.203402047,0.459926017,0.460791117
12/18/03,0.089395585,-0.138091216,-0.078859857
12/26/03,0.088372093,-0.155316022,-0.110881898
1/1/04,-0.047466422,0.398491879,-0.218097448
1/8/04,0.076109598,-0.380754873,0.328635015
1/15/04,-0.012954139,0.58070998,-0.435510888
1/22/04,0.048574446,-0.276694915,0.326409496
1/29/04,-0.181700475,0.647920328,0.118568233
2/5/04,-0.104957806,-0.030572343,0.454666667
2/12/04,0.101944608,0.073340667,-0.329514207
2/19/04,0.006238859,-0.228561667,0.433356118
2/26/04,-0.263418955,0.235163862,0.455889366
3/4/04,0.15031265,0.403011832,-0.572879135
3/11/04,-0.136734267,-0.357015078,1.572852761
3/18/04,-0.065148946,0.394674086,-0.215499255
3/25/04,-0.184455959,-0.261043032,0.618161094
4/1/04,0.752541296,-0.135750096,-0.473820146
4/8/04,0.065434113,-0.065149487,-0.095493083
4/15/04,0.084552569,0.07398568,-0.321657622
4/22/04,-0.215686275,0.222222222,0.636363636
4/29/04,0,0.046909091,-0.057333333
5/6/04,-0.2204,0.177492185,0.27864215
5/13/04,-0.156233966,-0.301474926,0.601032448
5/20/04,0.11492855,-0.014780405,-0.078765546
5/27/04,-0.015271339,0.012001715,0.007
6/3/04,-0.076986984,0.714527742,-0.34980139
6/10/04,0.657965797,-0.284832016,-0.397098129
6/17/04,-0.25063337,0.052504318,0.781507283
6/24/04,0.362231345,-0.326878897,-0.17952364
7/1/04,0.009927318,0.329595319,-0.317157712
7/8/04,-0.032824293,-0.139347268,0.359771574
7/15/04,-0.140290381,0.233489561,0.104993
7/22/04,-0.246147351,0.398272884,0.005489865
7/29/04,-0.047885746,-0.258893281,0.511969761
8/5/04,-0.088529412,0.173666667,-0.061111111
8/12/04,0.244595031,-0.391366089,0.183431953
8/19/04,-0.09567021,0.410639291,-0.128
8/26/04,0.19065367,0.093284816,-0.271215596
9/2/04,-0.00048158,-0.086535552,0.113296617
9/9/04,0.216574319,-0.147399801,-0.160424028
9/16/04,-0.1,-0.116938617,0.339225589
9/23/04,0.126512651,-0.032116146,-0.157762414
9/30/04,-0.197851563,-0.107272727,0.466044776
10/7/04,0.386169954,0.189409369,-0.498345635
10/14/04,-0.21464957,0.158390411,0.432775241
10/21/04,-0.049876985,0.062823356,0.018413598
10/28/04,-0.004001883,-0.097357441,0.103268428
11/4/04,0.350508154,-0.229583975,-0.279546171
11/11/04,0.09380469,-0.2045,-0.055555556
11/18/04,0.0256,-0.153991201,0.039370079
11/24/04,-0.228081123,0.761515602,0.1942959
12/2/04,0.147130154,-0.247574863,-0.051865672
12/9/04,-0.095313601,0.312780269,-0.007083825
12/16/04,0.022979552,0.207514944,-0.239397543
12/23/04,0.146582905,-0.236562942,-0.052631579
12/30/04,-0.042669766,0.149606299,-0.03630363
1/6/05,-0.339229969,0.103142627,0.970319635
1/13/05,-0.107874016,-0.045288532,0.154982619
1/20/05,-0.009708738,0.249808722,-0.155756208
1/27/05,-0.214795009,0.136822773,0.082293523
2/3/05,0.57661748,-0.102584814,-0.313752402
2/10/05,0.049916007,0,-0.0832
2/17/05,-0.168914286,0.01320132,0.303228621
2/24/05,-0.124862486,0.076695292,0.065282893
3/3/05,0.241671904,-0.083333333,-0.146448774
3/10/05,0.256896988,-0.234923492,-0.085787923
3/17/05,-0.346153846,0.374901961,0.307692308
3/24/05,-0.284570373,-0.006274957,0.291653834
3/31/05,0.223848472,-0.409012629,0.215546018
4/7/05,-0.024270137,0.378824672,-0.139466457
4/14/05,-0.40591204,0.470940472,-0.048096649
4/21/05,1.235436893,-0.275383142,-0.212404215
4/28/05,-0.192453855,0.174487773,0.055335968
5/5/05,-0.039663866,-0.253517164,0.293575339
5/12/05,0.068253413,0.24839804,-0.190200445
5/19/05,0.275229358,-0.020833333,-0.212046205
5/26/05,0.134121274,0,-0.182547993
6/2/05,0.101268691,-0.015109467,-0.169940222
6/9/05,-0.054104094,0.079524108,0.005144033
6/16/05,0.045019574,-0.039443155,-0.036335722
6/23/05,-0.030385016,0.063707729,-0.034519384
6/30/05,-0.015024683,-0.300028385,0.619911991
7/7/05,-0.062741338,0.482526358,-0.306278438
7/14/05,0.345941019,-0.232202106,-0.312778694
7/21/05,-0.28865089,0.117563235,0.955128205
7/28/05,0.39679456,-0.208160663,-0.35701275
8/4/05,-0.168463143,0.050322061,0.478186969
8/11/05,-0.169140707,0.203909544,0.105787658
8/18/05,-0.262959235,-0.035339064,0.40034662
8/25/05,0.233868214,0.07359736,-0.22450495
9/1/05,-0.121195351,-0.059637258,0.201723588
9/8/05,0.332178841,-0.182739457,-0.131739708
9/15/05,0.215551879,-0.2,-0.126032426
9/22/05,-0.232549096,0.4035,0.136156808
9/29/05,-0.192297948,0.032775205,0.205483672
10/6/05,0.56838143,-0.221110728,-0.299258881
10/13/05,-0.2208,-0.424712135,0.752370532
10/20/05,0.106519507,0.613548884,-0.252237253
10/27/05,-0.256553004,0.039599237,0.28444197
11/3/05,0.340093604,0.353373107,-0.402816901
11/10/05,0.364842841,-0.376398779,-0.165820029
11/17/05,-0.085124531,0.336595976,-0.052196607
11/24/05,0.068991236,0.085028478,-0.265718219
12/1/05,-0.08477237,-0.097487814,0.46625
12/8/05,-0.057175529,0.312006647,-0.192242114
12/15/05,-0.067111381,0.004749842,0.167282322
12/22/05,-0.110942579,-0.030255279,0.275316456
12/29/05,-0.090909091,-0.148846279,0.294221907
1/5/06,-0.213136729,0.161893853,0.101615996
1/12/06,1.008858603,-0.278015117,-0.52560915
1/19/06,-0.151967436,0.10013655,0.353773585
1/26/06,-0.3846,0.485312371,0.290360046
2/2/06,0.452713682,-0.388022284,0
2/9/06,-0.100894855,0.14838416,0.03750375
2/16/06,-0.000248818,-0.044391597,0.032677848
2/23/06,0.075410652,0.177934467,-0.204704565
3/2/06,-0.052534136,0.053521127,0.025704225
3/9/06,0.006595017,-0.063502674,0.056299348
3/16/06,0.129580199,-0.261598858,0.064673383
3/23/06,-0.060150376,0.389560174,-0.160561661
3/30/06,-0.149485714,0.051478261,0.184
4/6/06,0.281107229,-0.038372478,-0.285626536
4/13/06,-0.04845815,-0.078087375,0.196904557
4/20/06,-0.256393298,-0.050746269,0.466594828
4/27/06,0.248443522,-0.137971698,-0.119275043
5/4/06,0.089764901,-0.062927497,-0.066740823
5/11/06,0.196339072,-0.141119221,-0.182061979
5/18/06,-0.282513661,-0.038526912,0.589799636
5/25/06,-0.161208429,0.262816735,0.043538038
6/1/06,-0.0687046,-0.102659823,0.097935881
6/8/06,-0.147546311,0.491939678,-0.0984
6/15/06,0.006862371,-0.351341931,0.219609583
6/22/06,0.302536918,0.289629232,-0.243361222
6/29/06,0.122093023,-0.098333333,-0.043990385
7/6/06,-0.023316062,-0.09103512,0.071662057
7/13/06,-0.031830239,0.224707677,-0.075082121
7/20/06,-0.346575342,-0.238273142,0.466260781
7/27/06,0.462473795,0.203814714,-0.255709343
8/3/06,-0.098050459,-0.033499321,0.09693166
8/10/06,0.163064209,0.028103044,-0.121424031
8/17/06,-0.165619022,0.534396355,-0.136758321
8/24/06,0.288896168,-0.310273159,0.045543448
8/31/06,0.056416773,0.402496771,-0.309460182
9/7/06,0.034159249,-0.168201351,0.15750774
9/14/06,0.115375669,-0.494464945,0.282514209
9/21/06,-0.004171011,0.315328467,-0.107664234
9/28/06,0.074764398,-0.123751387,-0.039146947
10/5/06,-0.263834762,-0.014566181,0.418972332
10/12/06,0.29645315,-0.147172237,-0.190914935
10/19/06,0.106574112,0.207987943,-0.211599576
10/26/06,-0.037453875,0.084840923,0.02216997
11/2/06,-0.161395438,0.114433583,0.21196188
11/9/06,0.156571429,0.181114551,-0.281182213
11/16/06,-0.079841897,0.000436872,0.15164089
11/23/06,-0.099226804,-0.295633188,0.373730757
11/30/06,-0.041010968,-0.238065716,0.132331903
12/7/06,-0.031824963,0.584214809,-0.124236681
12/14/06,0.061376477,0.061633282,-0.086318827
12/21/06,-0.054439874,-0.11030479,0.119210526
12/28/06,0.177072671,-0.021207178,-0.153538679
1/4/07,0.06826087,0.197222222,-0.185833333
1/11/07,-0.095645096,-0.011600928,0.16888434
1/18/07,0.300180018,-0.288732394,-0.204028021
1/25/07,-0.316199377,0.792739274,0.222222222
2/1/07,0.172361427,-0.147275405,-0.084008401
2/8/07,-0.003670121,0.029792746,-0.017359974
2/15/07,0.030769231,-0.104402516,0.035666667
2/22/07,0.132015976,0.116573034,-0.281943997
3/1/07,-0.319777159,-0.003773585,0.774988794
3/8/07,-0.022659023,-0.186868687,0.133585859
3/15/07,-0.07849162,0.120600414,0.010470038
3/22/07,0.33010003,0.063279446,-0.270502646
3/29/07,-0.027347311,0.377497828,-0.226050166
4/5/07,-0.244142455,-0.118259224,0.553299492
4/12/07,0.266274024,-0.244277539,-0.043991956
4/19/07,0.149082007,0.110743019,-0.221930055
4/26/07,-0.164039199,-0.029399233,0.283203785
5/3/07,-0.271916412,-0.247585601,0.42981301
5/10/07,0.500175009,-0.166277713,-0.21053601
5/17/07,-0.104293047,0.749475157,-0.145823612
5/24/07,-0.027090388,-0.036,0.052990986
5/31/07,-0.107630522,-0.092116183,0.161867704
6/7/07,0.217821782,-0.230804388,-0.049564635
6/14/07,-0.081054447,0.131907308,0.025369979
6/21/07,0.157104558,0.215748031,-0.228407789
6/28/07,-0.09592215,0.088082902,0.062054632
7/5/07,0.123526397,-0.075793651,-0.080793961
7/12/07,-0.004562044,0.13181623,-0.087591241
7/19/07,-0.042850596,-0.183611533,0.223666667
7/26/07,0.05841513,-0.119423792,0.003541269
8/2/07,0.037774259,-0.254881266,0.08577633
8/9/07,-0.002615519,0.080028329,-0.0255
8/16/07,-0.07736014,-0.198688525,0.168804515
8/23/07,-0.02226433,0.276595745,-0.053555751
8/30/07,-0.02374031,-0.139102564,0.073051948
9/6/07,-0.04764268,0.428890544,-0.083207262
9/13/07,0.042209484,0.287649818,-0.168081094
9/20/07,-0.019,0.178065561,-0.103145367
9/27/07,0.258154944,-0.434558571,0.079936809
10/4/07,0.049422726,0.390643985,-0.259801053
10/11/07,0.05462266,-0.144167759,0.018577075
10/18/07,-0.232064422,0.139356815,0.385719829
10/25/07,-0.255243089,-0.079749104,0.350042005
11/1/07,0.43072,-0.083739046,-0.243517942
11/8/07,-0.190561396,-0.34218916,0.410200165
11/15/07,-0.087869577,0.411954766,-0.037332296
11/22/07,-0.225083308,0.241990847,0.064633407
11/29/07,0.116888194,-0.294795025,0.064693607
12/6/07,0.422821141,0.274330503,-0.290092659
12/13/07,0.171463715,-0.145566376,-0.103664659
12/20/07,-0.247165057,0.018596281,0.32091851
12/27/07,-0.163179916,0.177856302,0.05999576
1/3/08,-0.143,-0.0475,0.1048
1/10/08,-0.236483858,0.128608924,0.06589428
1/17/08,0.237901172,-0.009302326,-0.075407609
1/24/08,0.034567901,-0.255868545,0.084129317
1/31/08,0.196499602,0.32807571,-0.171975601
2/7/08,0.133976064,-0.112114014,-0.034172294
2/14/08,-0.022867194,0.327447833,-0.113135593
2/21/08,-0.00450045,-0.108424023,0.067845198
2/28/08,0.034056661,-0.075949367,0.012527964
3/6/08,-0.359370446,0.290117417,0.141184269
3/13/08,-0.070973612,-0.225635192,0.145208132
3/20/08,0.234573947,0.004407444,-0.082502113
3/27/08,0.650138834,0.20916626,-0.380873411
4/3/08,-0.117788462,-0.034677419,0.171428571
4/10/08,0.246866485,-0.29197995,-0.052591463
4/17/08,-0.33631993,0.23539823,0.305711987
4/24/08,0.536713862,0.233524355,-0.4352023
5/1/08,0.141847011,-0.21060782,-0.042909091
5/8/08,-0.009007318,0.10201079,-0.060790274
5/15/08,-0.144858928,0.119715176,0.200647249
5/22/08,0.025243578,-0.227344992,0.154312668
5/29/08,-0.322678186,0.176954733,0.335668418
6/5/08,0.386479592,-0.192307692,-0.168706294
6/12/08,-0.281278749,-0.178571429,0.408254469
6/19/08,0.05536,0.401844532,-0.146163898
6/26/08,-0.052456034,-0.22556391,0.142763446
7/3/08,-0.23424,0.452063107,-0.002487086
7/10/08,-0.073547848,-0.053071458,0.058112773
7/17/08,0.127649977,-0.255957635,0.053833605
7/24/08,0.4328,0.194543298,-0.242690058
7/31/08,0.116694584,-0.065541212,-0.064728594
8/7/08,-0.10975,0.167375133,0.030111705
8/14/08,0.203594496,-0.172507965,-0.081565299
8/21/08,-0.111059263,0.353135314,-0.042607803
8/28/08,-0.194750656,-0.030081301,0.21849866
9/4/08,0.207301173,-0.17225482,-0.049284928
9/11/08,-0.209773218,-0.197468354,0.270076371
9/18/08,-0.070379228,0.158990536,-0.008381924
9/25/08,0.251010658,0.10016331,-0.159500184
10/2/08,-0.020857814,-0.422563088,0.202448623
10/9/08,-0.055805581,-0.341045416,0.106181818
10/16/08,0.300921513,1.509752926,-0.346318212
10/23/08,-0.053737176,0.166839378,-0.025898919
10/30/08,-0.041300981,-0.010213144,0.047237997
11/6/08,0.207054389,-0.020188425,-0.178456988
11/13/08,-0.144992193,-0.122252747,0.275127513
11/20/08,-0.364205583,-0.035472092,0.344470588
11/27/08,0.282314321,0.290427258,-0.214385719
12/4/08,-0.14656,0.071248952,0.064379595
12/11/08,0.406074241,-0.113458529,-0.166178317
12/18/08,0.059466667,0.088261253,-0.105923695
12/25/08,-0.271331488,0.102595296,0.231330713
1/1/09,-0.170984456,-0.215520412,0.246466028
1/8/09,1.029166667,-0.239099859,-0.35869764
1/15/09,-0.432648871,0.540357363,0.351112379
1/22/09,-0.015200869,0.0588,-0.022165928
1/29/09,-0.071297317,0.037778617,0.02007772
2/5/09,-0.025326474,0.140880961,-0.068148148
2/12/09,0.336175396,-0.111359285,-0.108789462
2/19/09,-0.342449104,-0.222980251,0.445463812
2/26/09,0.122920518,-0.049907579,-0.027856135
3/5/09,-0.221399177,-0.47422179,0.274392456
3/12/09,0.460887949,0.654949121,-0.224847019
3/19/09,0.63024602,-0.068194522,-0.297411419
3/26/09,-0.131602308,0.108578284,0.107656128
4/2/09,0.090212113,0.097402597,-0.125737202
4/9/09,-0.162916081,-0.013806706,0.195089045
4/16/09,0.236068328,0,-0.190336419
4/23/09,-0.279111917,0.4775,0.077523703
4/30/09,0.134192332,-0.313028765,0.128623188
5/7/09,0.221668052,0.112315271,-0.235725751
5/14/09,-0.006350646,-0.072187777,0.057305731
5/21/09,-0.230312714,-0.000954654,0.286889898
